image_path,label,source,family,split
sid_export\fake\unknown_generator\0021160.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021161.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021162.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021163.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021165.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021167.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021168.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021170.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021171.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021173.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021174.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021176.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021178.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021179.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021180.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021181.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021182.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021183.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021184.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021185.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021186.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021188.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021196.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021199.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021201.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021203.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021204.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021205.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021206.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021207.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021209.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021211.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021212.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021213.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021214.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021215.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021218.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021220.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021222.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021225.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021227.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021228.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021229.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021232.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021233.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021234.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021235.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021236.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021240.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021241.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021242.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021245.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021250.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021251.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021252.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021256.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021257.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021261.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021262.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021265.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021266.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021269.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021271.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021272.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021273.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021276.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021277.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021278.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021279.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021280.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021282.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021283.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021286.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021287.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021291.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021292.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021293.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021294.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021296.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021300.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021302.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021303.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021304.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021305.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021306.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021308.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021309.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021310.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021311.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021316.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021317.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021320.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021321.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021325.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021326.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021327.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021329.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021330.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021331.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021332.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021335.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021337.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021339.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021340.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021344.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021345.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021347.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021348.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021350.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021351.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021352.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021355.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021358.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021359.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021360.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021362.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021363.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021364.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021366.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021367.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021370.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021372.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021373.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021375.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021376.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021378.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021380.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021381.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021382.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021384.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021385.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021386.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021392.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021393.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021394.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021395.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021398.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021399.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021400.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021401.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021403.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021404.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021405.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021407.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021408.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021409.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021410.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021411.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021412.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021413.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021414.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021415.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021417.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021422.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021425.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021426.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021428.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021431.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021432.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021433.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021435.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021436.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021440.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021441.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021442.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021444.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021445.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021447.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021448.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021449.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021451.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021452.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021454.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021455.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021456.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021457.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021458.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021459.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021461.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021464.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021465.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021466.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021469.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021470.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021471.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021473.jpg,1,sid_export,unknown_generator,test
